donor_id,gene_symbol,probe_id,detected_sample_count,total_sample_count,detection_rate
normalized_microarray_donor10021,SH2B1,1013795,588,893,0.658454647256439
normalized_microarray_donor10021,SH2B1,1019011,839,893,0.9395296752519597
normalized_microarray_donor10021,SH3GL2,1051629,891,893,0.9977603583426652
normalized_microarray_donor10021,SH3GL2,1051630,884,893,0.9899216125419933
normalized_microarray_donor10021,SIPA1L2,1040561,889,893,0.9955207166853304
normalized_microarray_donor10021,SIPA1L2,1040562,891,893,0.9977603583426652
normalized_microarray_donor10021,SLC25A44,1048289,243,893,0.2721164613661814
normalized_microarray_donor10021,SLC25A44,1048290,705,893,0.7894736842105263
normalized_microarray_donor10021,SLC25A44,1048291,877,893,0.9820828667413214
normalized_microarray_donor10021,SLC2A13,1036278,891,893,0.9977603583426652
normalized_microarray_donor10021,SLC2A13,1036279,891,893,0.9977603583426652
normalized_microarray_donor10021,SLC2A13,1036280,343,893,0.3840985442329227
normalized_microarray_donor10021,SLC38A1,1011006,891,893,0.9977603583426652
normalized_microarray_donor10021,SLC38A1,1020708,891,893,0.9977603583426652
normalized_microarray_donor10021,SLC41A1,1032909,891,893,0.9977603583426652
normalized_microarray_donor10021,SLC41A1,1032910,10,893,0.011198208286674132
normalized_microarray_donor10021,SLC44A4,1038467,4,893,0.004479283314669653
normalized_microarray_donor10021,SLC44A4,1038468,4,893,0.004479283314669653
normalized_microarray_donor10021,SMAD4,1054430,883,893,0.9888017917133258
normalized_microarray_donor10021,SMAD4,1054431,571,893,0.6394176931690929
normalized_microarray_donor10021,SNCA,1010655,891,893,0.9977603583426652
normalized_microarray_donor10021,SNCA,1020182,891,893,0.9977603583426652
normalized_microarray_donor10021,SORBS2,1029199,889,893,0.9955207166853304
normalized_microarray_donor10021,SORBS2,1029200,853,893,0.9552071668533034
normalized_microarray_donor10021,SORBS2,1068745,865,893,0.9686450167973124
normalized_microarray_donor10021,SPATA19,1033264,78,893,0.08734602463605823
normalized_microarray_donor10021,SPATA19,1033265,20,893,0.022396416573348264
normalized_microarray_donor10021,SPATA6,1042808,862,893,0.9652855543113102
normalized_microarray_donor10021,SPATA6,1042809,884,893,0.9899216125419933
normalized_microarray_donor10021,SPPL2B,1013582,891,893,0.9977603583426652
normalized_microarray_donor10021,SPPL2B,1019980,891,893,0.9977603583426652
normalized_microarray_donor10021,SPTSSB,1021818,565,893,0.6326987681970885
normalized_microarray_donor10021,SPTSSB,1021819,413,893,0.46248600223964165
normalized_microarray_donor10021,STK39,1044446,891,893,0.9977603583426652
normalized_microarray_donor10021,STK39,1044447,893,893,1.0
normalized_microarray_donor10021,STX1B,1036371,891,893,0.9977603583426652
normalized_microarray_donor10021,STX1B,1036372,892,893,0.9988801791713325
normalized_microarray_donor10021,SV2C,1025369,869,893,0.973124300111982
normalized_microarray_donor10021,SV2C,1025370,791,893,0.8857782754759238
normalized_microarray_donor10021,SV2C,1025371,761,893,0.8521836506159015
normalized_microarray_donor10021,SYT10,1031929,627,893,0.7021276595744681
normalized_microarray_donor10021,SYT10,1031930,526,893,0.5890257558790594
normalized_microarray_donor10021,SYT17,1043121,888,893,0.9944008958566629
normalized_microarray_donor10021,SYT17,1043122,869,893,0.973124300111982
normalized_microarray_donor10021,SYT17,1043123,857,893,0.9596864501679732
normalized_microarray_donor10021,SYT4,1051007,891,893,0.9977603583426652
normalized_microarray_donor10021,SYT4,1051008,892,893,0.9988801791713325
normalized_microarray_donor10021,SYT4,1051009,891,893,0.9977603583426652
normalized_microarray_donor10021,TAC1,1028377,716,893,0.8017917133258678
normalized_microarray_donor10021,TAC1,1029249,796,893,0.8913773796192609
normalized_microarray_donor10021,TAC1,1029250,845,893,0.9462486002239642
normalized_microarray_donor10021,TAC1,1029251,771,893,0.8633818589025756
normalized_microarray_donor10021,TAC1,1029252,729,893,0.8163493840985442
normalized_microarray_donor10021,TAC1,1029253,734,893,0.8219484882418813
normalized_microarray_donor10021,TAC1,1029254,694,893,0.7771556550951848
normalized_microarray_donor10021,TAC1,1029255,747,893,0.8365061590145577
normalized_microarray_donor10021,TAC1,1029256,778,893,0.8712206047032475
normalized_microarray_donor10021,TAC1,1029257,800,893,0.8958566629339306
normalized_microarray_donor10021,TAC1,1029258,713,893,0.7984322508398656
normalized_microarray_donor10021,TAC1,1029261,700,893,0.7838745800671892
normalized_microarray_donor10021,TAC1,1051004,726,893,0.812989921612542
normalized_microarray_donor10021,TBC1D5,1011556,891,893,0.9977603583426652
normalized_microarray_donor10021,TBC1D5,1020243,795,893,0.8902575587905935
normalized_microarray_donor10021,TBXAS1,1019912,808,893,0.9048152295632699
normalized_microarray_donor10021,TBXAS1,1028035,890,893,0.9966405375139977
normalized_microarray_donor10021,TBXAS1,1028036,33,893,0.036954087346024636
normalized_microarray_donor10021,TEKT4,1034403,83,893,0.0929451287793953
normalized_microarray_donor10021,TEKT4,1034404,833,893,0.9328107502799552
normalized_microarray_donor10021,TEKT4,1034405,172,893,0.19260918253079506
normalized_microarray_donor10021,TIAL1,1022190,892,893,0.9988801791713325
normalized_microarray_donor10021,TIAL1,1022191,891,893,0.9977603583426652
normalized_microarray_donor10021,TIAL1,1022192,891,893,0.9977603583426652
normalized_microarray_donor10021,TMEM108,1039492,891,893,0.9977603583426652
normalized_microarray_donor10021,TMEM108,1039493,837,893,0.9372900335946248
normalized_microarray_donor10021,TMEM108,1061880,5,893,0.005599104143337066
normalized_microarray_donor10021,TMEM163,1038292,815,893,0.9126539753639418
normalized_microarray_donor10021,TMEM163,1038293,683,893,0.7648376259798432
normalized_microarray_donor10021,TMEM175,1037692,892,893,0.9988801791713325
normalized_microarray_donor10021,TMEM175,1037693,891,893,0.9977603583426652
normalized_microarray_donor10021,TPM1,1029651,888,893,0.9944008958566629
normalized_microarray_donor10021,TPM1,1029652,891,893,0.9977603583426652
normalized_microarray_donor10021,TPM1,1029653,888,893,0.9944008958566629
normalized_microarray_donor10021,TPM1,1029654,809,893,0.9059350503919373
normalized_microarray_donor10021,TPM1,1029722,888,893,0.9944008958566629
normalized_microarray_donor10021,TPM1,1030777,891,893,0.9977603583426652
normalized_microarray_donor10021,TPM1,1030778,818,893,0.916013437849944
normalized_microarray_donor10021,TRIM40,1035144,36,893,0.040313549832026875
normalized_microarray_donor10021,TRIM40,1035145,73,893,0.08174692049272117
normalized_microarray_donor10021,TRIM46,1038649,469,893,0.5251959686450168
normalized_microarray_donor10021,TRIM46,1038650,38,893,0.0425531914893617
normalized_microarray_donor10021,TRIM46,1061310,891,893,0.9977603583426652
normalized_microarray_donor10021,TXNDC15,1038974,891,893,0.9977603583426652
normalized_microarray_donor10021,TXNDC15,1038975,891,893,0.9977603583426652
normalized_microarray_donor10021,UBAP2,1041521,891,893,0.9977603583426652
normalized_microarray_donor10021,UBAP2,1041522,503,893,0.5632698768197089
normalized_microarray_donor10021,UBQLN4,1041134,830,893,0.9294512877939529
normalized_microarray_donor10021,UBQLN4,1041135,515,893,0.5767077267637178
normalized_microarray_donor10021,UBTF,1011311,773,893,0.8656215005599104
normalized_microarray_donor10021,UBTF,1020229,844,893,0.9451287793952967
normalized_microarray_donor10021,USP50,1031669,3,893,0.0033594624860022394
normalized_microarray_donor10021,USP50,1031670,10,893,0.011198208286674132
normalized_microarray_donor10021,USP8,1014451,891,893,0.9977603583426652
normalized_microarray_donor10021,USP8,1019894,890,893,0.9966405375139977
normalized_microarray_donor10021,VAMP4,1022872,877,893,0.9820828667413214
normalized_microarray_donor10021,VAMP4,1022873,882,893,0.9876819708846585
normalized_microarray_donor10021,VAMP4,1063422,865,893,0.9686450167973124
normalized_microarray_donor10021,VN1R10P,1037931,20,893,0.022396416573348264
normalized_microarray_donor10021,VN1R10P,1037932,6,893,0.006718924972004479
normalized_microarray_donor10021,WDHD1,1024873,645,893,0.7222844344904815
normalized_microarray_donor10021,WDHD1,1024874,535,893,0.5991041433370661
normalized_microarray_donor10021,WDHD1,1067761,5,893,0.005599104143337066
normalized_microarray_donor10021,WDR41,1042082,891,893,0.9977603583426652
normalized_microarray_donor10021,WDR41,1042083,893,893,1.0
normalized_microarray_donor10021,WNT3,1050353,891,893,0.9977603583426652
normalized_microarray_donor10021,WNT3,1050354,36,893,0.040313549832026875
normalized_microarray_donor10021,WWOX,1025804,890,893,0.9966405375139977
normalized_microarray_donor10021,WWOX,1025805,892,893,0.9988801791713325
normalized_microarray_donor10021,WWOX,1043133,891,893,0.9977603583426652
normalized_microarray_donor10021,WWOX,1043134,889,893,0.9955207166853304
normalized_microarray_donor10021,WWOX,1043135,669,893,0.7491601343784995
normalized_microarray_donor10021,WWOX,1043136,892,893,0.9988801791713325
normalized_microarray_donor10021,XPO1,1050310,106,893,0.1187010078387458
normalized_microarray_donor10021,XPO1,1050311,891,893,0.9977603583426652
normalized_microarray_donor10021,ZNF322,1039074,779,893,0.8723404255319149
normalized_microarray_donor10021,ZNF322,1039075,891,893,0.9977603583426652
normalized_microarray_donor10021,ZNF608,1025964,887,893,0.9932810750279956
normalized_microarray_donor10021,ZNF608,1025965,811,893,0.9081746920492721
normalized_microarray_donor12876,APOE,1059132,363,363,1.0
normalized_microarray_donor12876,APOE,1059133,343,363,0.9449035812672176
normalized_microarray_donor12876,APOE,1067762,363,363,1.0
normalized_microarray_donor12876,ARHGEF2,1019068,313,363,0.8622589531680441
normalized_microarray_donor12876,ARHGEF2,1048871,269,363,0.7410468319559229
normalized_microarray_donor12876,ASH1L,1041471,278,363,0.7658402203856749
normalized_microarray_donor12876,ASH1L,1041472,363,363,1.0
normalized_microarray_donor12876,ASNS,1026103,363,363,1.0
normalized_microarray_donor12876,ASNS,1026104,363,363,1.0
normalized_microarray_donor12876,ASXL3,1015239,212,363,0.5840220385674931
normalized_microarray_donor12876,ASXL3,1015423,250,363,0.6887052341597796
normalized_microarray_donor12876,ASXL3,1016305,284,363,0.7823691460055097
normalized_microarray_donor12876,BAG3,1048474,345,363,0.9504132231404959
normalized_microarray_donor12876,BAG3,1048475,343,363,0.9449035812672176
normalized_microarray_donor12876,BBS9,1022575,363,363,1.0
normalized_microarray_donor12876,BBS9,1022576,226,363,0.6225895316804407
normalized_microarray_donor12876,BCKDK,1011486,363,363,1.0
normalized_microarray_donor12876,BCKDK,1019002,315,363,0.8677685950413223
normalized_microarray_donor12876,BCL9,1058854,363,363,1.0
normalized_microarray_donor12876,BCL9,1058855,152,363,0.418732782369146
normalized_microarray_donor12876,BIN3,1041427,359,363,0.9889807162534435
normalized_microarray_donor12876,BIN3,1041428,257,363,0.7079889807162535
normalized_microarray_donor12876,BIN3,1041429,263,363,0.7245179063360881
normalized_microarray_donor12876,BRD3,1050009,361,363,0.9944903581267218
normalized_microarray_donor12876,BRD3,1050010,363,363,1.0
normalized_microarray_donor12876,BRIP1,1037918,46,363,0.12672176308539945
normalized_microarray_donor12876,BST1,1058746,71,363,0.19559228650137742
normalized_microarray_donor12876,BST1,1058747,58,363,0.15977961432506887
normalized_microarray_donor12876,C5ORF24,1015240,363,363,1.0
normalized_microarray_donor12876,C5ORF24,1020488,357,363,0.9834710743801653
normalized_microarray_donor12876,CAB39L,1011604,363,363,1.0
normalized_microarray_donor12876,CAB39L,1020073,362,363,0.9972451790633609
normalized_microarray_donor12876,CAMK2D,1013642,362,363,0.9972451790633609
normalized_microarray_donor12876,CAMK2D,1017819,362,363,0.9972451790633609
normalized_microarray_donor12876,CAMK2D,1027100,66,363,0.18181818181818182
normalized_microarray_donor12876,CAMK2D,1027101,363,363,1.0
normalized_microarray_donor12876,CAPN13,1036609,261,363,0.71900826446281
normalized_microarray_donor12876,CAPN13,1036610,123,363,0.33884297520661155
normalized_microarray_donor12876,CARS2,1039201,363,363,1.0
normalized_microarray_donor12876,CARS2,1039202,259,363,0.7134986225895317
normalized_microarray_donor12876,CC2D2A,1011388,183,363,0.5041322314049587
normalized_microarray_donor12876,CC2D2A,1018275,269,363,0.7410468319559229
normalized_microarray_donor12876,CCDC62,1029581,79,363,0.21763085399449036
normalized_microarray_donor12876,CCDC62,1029582,7,363,0.01928374655647383
normalized_microarray_donor12876,CCDC85A,1014186,336,363,0.9256198347107438
normalized_microarray_donor12876,CCDC85A,1017604,354,363,0.9752066115702479
normalized_microarray_donor12876,CCT3,1029523,363,363,1.0
normalized_microarray_donor12876,CCT3,1029524,360,363,0.9917355371900827
normalized_microarray_donor12876,CD19,1058473,93,363,0.256198347107438
normalized_microarray_donor12876,CD19,1058474,95,363,0.26170798898071623
normalized_microarray_donor12876,CHRNB1,1058196,320,363,0.8815426997245179
normalized_microarray_donor12876,CHRNB1,1058197,4,363,0.011019283746556474
normalized_microarray_donor12876,CLCN3,1025182,363,363,1.0
normalized_microarray_donor12876,CLCN3,1025183,362,363,0.9972451790633609
normalized_microarray_donor12876,CLCN3,1025184,363,363,1.0
normalized_microarray_donor12876,CNOT6L,1033005,339,363,0.9338842975206612
normalized_microarray_donor12876,CNOT6L,1033006,360,363,0.9917355371900827
normalized_microarray_donor12876,CNOT6L,1033007,363,363,1.0
normalized_microarray_donor12876,CNTN1,1058103,360,363,0.9917355371900827
normalized_microarray_donor12876,CNTN1,1058104,360,363,0.9917355371900827
normalized_microarray_donor12876,COL3A1,1058092,3,363,0.008264462809917356
normalized_microarray_donor12876,COL3A1,1058093,47,363,0.12947658402203857
normalized_microarray_donor12876,COL3A1,1058094,2,363,0.005509641873278237
normalized_microarray_donor12876,COL3A1,1058095,13,363,0.03581267217630854
normalized_microarray_donor12876,COMMD1,1034390,363,363,1.0
normalized_microarray_donor12876,COMMD1,1034391,362,363,0.9972451790633609
normalized_microarray_donor12876,CRLS1,1020322,363,363,1.0
normalized_microarray_donor12876,CTSB,1030215,363,363,1.0
normalized_microarray_donor12876,CTSB,1030216,363,363,1.0
normalized_microarray_donor12876,CTSB,1030217,363,363,1.0
normalized_microarray_donor12876,DCST1,1014309,7,363,0.01928374655647383
normalized_microarray_donor12876,DCST1,1018959,7,363,0.01928374655647383
normalized_microarray_donor12876,DCST1,1034485,2,363,0.005509641873278237
normalized_microarray_donor12876,DCUN1D1,1042987,363,363,1.0
normalized_microarray_donor12876,DCUN1D1,1060966,363,363,1.0
normalized_microarray_donor12876,DDRGK1,1039498,363,363,1.0
normalized_microarray_donor12876,DDRGK1,1039499,363,363,1.0
normalized_microarray_donor12876,DGKQ,1057741,288,363,0.7933884297520661
normalized_microarray_donor12876,DGKQ,1057742,1,363,0.0027548209366391185
normalized_microarray_donor12876,DIRC1,1036088,363,363,1.0
normalized_microarray_donor12876,DIRC1,1036089,2,363,0.005509641873278237
normalized_microarray_donor12876,DLG2,1011473,360,363,0.9917355371900827
normalized_microarray_donor12876,DLG2,1014060,294,363,0.8099173553719008
normalized_microarray_donor12876,DLG2,1015299,360,363,0.9917355371900827
normalized_microarray_donor12876,DLG2,1020078,341,363,0.9393939393939394
normalized_microarray_donor12876,DNAH17,1029339,0,363,0.0
normalized_microarray_donor12876,DNAH17,1029340,52,363,0.14325068870523416
normalized_microarray_donor12876,DNASE1L1,1057592,95,363,0.26170798898071623
normalized_microarray_donor12876,DNASE1L1,1057593,354,363,0.9752066115702479
normalized_microarray_donor12876,DNM1L,1026402,363,363,1.0
normalized_microarray_donor12876,DNM1L,1026403,357,363,0.9834710743801653
normalized_microarray_donor12876,DNM1L,1026404,363,363,1.0
normalized_microarray_donor12876,DPP6,1021964,363,363,1.0
normalized_microarray_donor12876,DPP6,1021965,363,363,1.0
normalized_microarray_donor12876,DPP6,1021966,283,363,0.7796143250688705
normalized_microarray_donor12876,DPP6,1025983,239,363,0.6584022038567493
normalized_microarray_donor12876,DYRK1A,1026233,363,363,1.0
normalized_microarray_donor12876,DYRK1A,1026234,357,363,0.9834710743801653
normalized_microarray_donor12876,DYRK1A,1026235,351,363,0.9669421487603306
normalized_microarray_donor12876,ELOVL7,1014431,345,363,0.9504132231404959
normalized_microarray_donor12876,ELOVL7,1017481,350,363,0.9641873278236914
normalized_microarray_donor12876,FAM171A2,1013916,79,363,0.21763085399449036
normalized_microarray_donor12876,FAM171A2,1017989,276,363,0.7603305785123967
normalized_microarray_donor12876,FAM47E,1011673,210,363,0.5785123966942148
