probe_id,probe_name,gene_id,gene_symbol,gene_name,entrez_id,chromosome,total_detected_samples,total_samples,overall_detection_rate,valid_gene_symbol,reliable_probe
1052072,A_24_P356721,6109,RPL18,ribosomal protein L18,6141.0,19,3700,3702,0.9994597514856834,True,True
1052071,A_23_P142146,6109,RPL18,ribosomal protein L18,6141.0,19,3702,3702,1.0,True,True
1052070,CUST_4023_PI416261804,6109,RPL18,ribosomal protein L18,6141.0,19,3700,3702,0.9994597514856834,True,True
1052069,A_32_P100076,6111,RPL19P12,ribosomal protein L19,6143.0,17,3608,3702,0.9746083198271205,True,True
1052068,A_24_P315986,6111,RPL19P12,ribosomal protein L19,6143.0,17,3702,3702,1.0,True,True
1052067,A_32_P111274,6111,RPL19P12,ribosomal protein L19,6143.0,17,3663,3702,0.9894651539708266,True,True
1052066,A_23_P77779,6111,RPL19P12,ribosomal protein L19,6143.0,17,3700,3702,0.9994597514856834,True,True
1052065,A_32_P194821,6112,RPL21,ribosomal protein L21,6144.0,13,3700,3702,0.9994597514856834,True,True
1052064,CUST_281_PI417507815,6112,RPL21,ribosomal protein L21,6144.0,13,3700,3702,0.9994597514856834,True,True
1052063,CUST_271_PI417507815,6112,RPL21,ribosomal protein L21,6144.0,13,3699,3702,0.9991896272285251,True,True
1052062,A_24_P41160,6112,RPL21,ribosomal protein L21,6144.0,13,3700,3702,0.9994597514856834,True,True
1052061,A_24_P161604,6112,RPL21,ribosomal protein L21,6144.0,13,3700,3702,0.9994597514856834,True,True
1052060,A_32_P171695,6112,RPL21,ribosomal protein L21,6144.0,13,3652,3702,0.9864937871420854,True,True
1052059,A_32_P202588,6114,RPL22,ribosomal protein L22,6146.0,1,3677,3702,0.9932468935710427,True,True
1052058,A_32_P202597,6114,RPL22,ribosomal protein L22,6146.0,1,1806,3702,0.4878444084278768,True,False
1052057,A_23_P115460,6114,RPL22,ribosomal protein L22,6146.0,1,3690,3702,0.9967585089141004,True,True
1052056,A_32_P210252,6114,RPL22,ribosomal protein L22,6146.0,1,3700,3702,0.9994597514856834,True,True
1052055,A_32_P217814,6114,RPL22,ribosomal protein L22,6146.0,1,3210,3702,0.86709886547812,True,True
1052054,A_24_P849801,6114,RPL22,ribosomal protein L22,6146.0,1,3645,3702,0.9846029173419774,True,True
1052053,A_32_P132337,6115,RPL23A,ribosomal protein L23a,6147.0,17,3702,3702,1.0,True,True
1052052,A_24_P264106,6115,RPL23A,ribosomal protein L23a,6147.0,17,3702,3702,1.0,True,True
1052051,A_24_P93425,6115,RPL23A,ribosomal protein L23a,6147.0,17,3700,3702,0.9994597514856834,True,True
1052050,A_32_P76842,6115,RPL23A,ribosomal protein L23a,6147.0,17,3688,3702,0.9962182603997839,True,True
1052049,A_24_P67699,6115,RPL23A,ribosomal protein L23a,6147.0,17,3700,3702,0.9994597514856834,True,True
1052048,CUST_2989_PI416261804,6115,RPL23A,ribosomal protein L23a,6147.0,17,3702,3702,1.0,True,True
1052047,A_32_P60076,6115,RPL23A,ribosomal protein L23a,6147.0,17,3696,3702,0.9983792544570502,True,True
1052046,CUST_2748_PI416261804,6115,RPL23A,ribosomal protein L23a,6147.0,17,3700,3702,0.9994597514856834,True,True
1052045,A_23_P29747,6115,RPL23A,ribosomal protein L23a,6147.0,17,3700,3702,0.9994597514856834,True,True
1052044,A_32_P118461,6115,RPL23A,ribosomal protein L23a,6147.0,17,220,3702,0.05942733657482442,True,False
1052043,A_24_P91140,6115,RPL23A,ribosomal protein L23a,6147.0,17,3663,3702,0.9894651539708266,True,True
1052042,CUST_13750_PI416261804,6118,MRPL23,mitochondrial ribosomal protein L23,6150.0,11,3662,3702,0.9891950297136682,True,True
1052041,A_23_P105044,6118,MRPL23,mitochondrial ribosomal protein L23,6150.0,11,3699,3702,0.9991896272285251,True,True
1052040,A_32_P47222,6120,RPL24,ribosomal protein L24,6152.0,3,3700,3702,0.9994597514856834,True,True
1051923,A_24_P272590,6176,RPS15P5,ribosomal protein S15,6209.0,19,3700,3702,0.9994597514856834,True,True
1051922,A_24_P225010,6176,RPS15P5,ribosomal protein S15,6209.0,19,3702,3702,1.0,True,True
1051921,A_32_P42104,6176,RPS15P5,ribosomal protein S15,6209.0,19,3699,3702,0.9991896272285251,True,True
1051920,A_23_P208850,6184,RPS16P1,ribosomal protein S16,6217.0,19,3700,3702,0.9994597514856834,True,True
1051919,A_32_P29168,6184,RPS16P1,ribosomal protein S16,6217.0,19,3700,3702,0.9994597514856834,True,True
1051918,CUST_11628_PI416261804,6185,RPS17,ribosomal protein S17,6218.0,15,3700,3702,0.9994597514856834,True,True
1051917,A_23_P117721,6185,RPS17,ribosomal protein S17,6218.0,15,3702,3702,1.0,True,True
1051916,A_24_P418418,6185,RPS17,ribosomal protein S17,6218.0,15,3702,3702,1.0,True,True
1051914,A_23_P214666,6189,RPS18,ribosomal protein S18,6222.0,6,3702,3702,1.0,True,True
1051912,A_23_P119130,6190,RPS19,ribosomal protein S19,6223.0,19,3700,3702,0.9994597514856834,True,True
1051911,A_24_P134074,6190,RPS19,ribosomal protein S19,6223.0,19,3700,3702,0.9994597514856834,True,True
1051910,CUST_3825_PI416261804,6190,RPS19,ribosomal protein S19,6223.0,19,3700,3702,0.9994597514856834,True,True
1051909,A_23_P168898,6191,RPS20,ribosomal protein S20,6224.0,8,3700,3702,0.9994597514856834,True,True
1051908,A_32_P110243,6191,RPS20,ribosomal protein S20,6224.0,8,3700,3702,0.9994597514856834,True,True
1051907,A_24_P144025,6194,RPS21,ribosomal protein S21,6227.0,20,3700,3702,0.9994597514856834,True,True
1051906,A_32_P84605,6195,RPS23,ribosomal protein S23,6228.0,5,3700,3702,0.9994597514856834,True,True
1051905,A_32_P124475,6195,RPS23,ribosomal protein S23,6228.0,5,3649,3702,0.9856834143706105,True,True
1051904,A_32_P226869,6197,RPS25,ribosomal protein S25,6230.0,11,3679,3702,0.9937871420853592,True,True
1051903,A_32_P182882,6197,RPS25,ribosomal protein S25,6230.0,11,3702,3702,1.0,True,True
1051902,A_24_P247153,6197,RPS25,ribosomal protein S25,6230.0,11,3701,3702,0.9997298757428417,True,True
1051901,A_23_P47357,6197,RPS25,ribosomal protein S25,6230.0,11,3700,3702,0.9994597514856834,True,True
1051900,A_23_P139471,6198,RPS26P20,ribosomal protein S26,6231.0,12,857,3702,0.23149648838465695,True,False
1051899,CUST_3749_PI416261804,6199,RPS27,ribosomal protein S27,6232.0,1,3702,3702,1.0,True,True
1051898,A_32_P69379,6199,RPS27,ribosomal protein S27,6232.0,1,3700,3702,0.9994597514856834,True,True
1051897,CUST_74_PI417507815,6199,RPS27,ribosomal protein S27,6232.0,1,3700,3702,0.9994597514856834,True,True
1051896,A_24_P148235,6199,RPS27,ribosomal protein S27,6232.0,1,3701,3702,0.9997298757428417,True,True
1051895,A_23_P74629,6199,RPS27,ribosomal protein S27,6232.0,1,3700,3702,0.9994597514856834,True,True
1051894,A_24_P40010,6201,RPS28,ribosomal protein S28,6234.0,19,3702,3702,1.0,True,True
1051892,A_23_P142475,6201,RPS28,ribosomal protein S28,6234.0,19,3700,3702,0.9994597514856834,True,True
1051891,CUST_10472_PI416261804,6202,RPS29,ribosomal protein S29,6235.0,14,3700,3702,0.9994597514856834,True,True
1051890,A_32_P191696,6202,RPS29,ribosomal protein S29,6235.0,14,3700,3702,0.9994597514856834,True,True
1051889,A_23_P76961,6202,RPS29,ribosomal protein S29,6235.0,14,3700,3702,0.9994597514856834,True,True
1051888,A_24_P548354,6202,RPS29,ribosomal protein S29,6235.0,14,3702,3702,1.0,True,True
1051887,A_23_P39076,6204,RRAS,related RAS viral (r-ras) oncogene homolog,6237.0,19,3696,3702,0.9983792544570502,True,True
1051886,A_23_P39074,6204,RRAS,related RAS viral (r-ras) oncogene homolog,6237.0,19,3700,3702,0.9994597514856834,True,True
1051885,A_23_P59294,6206,RREB1,ras responsive element binding protein 1,6239.0,6,245,3702,0.06618044300378174,True,False
1051884,A_23_P214866,6206,RREB1,ras responsive element binding protein 1,6239.0,6,25,3702,0.00675310642895732,True,False
1051883,CUST_13934_PI416261804,6207,RRM1,ribonucleotide reductase M1,6240.0,11,3650,3702,0.9859535386277688,True,True
1051882,A_23_P87351,6207,RRM1,ribonucleotide reductase M1,6240.0,11,3688,3702,0.9962182603997839,True,True
1051881,A_24_P234196,6208,RRM2,ribonucleotide reductase M2,6241.0,2,48,3702,0.012965964343598054,True,False
1051880,A_24_P225616,6208,RRM2,ribonucleotide reductase M2,6241.0,2,621,3702,0.16774716369529985,True,False
1051879,A_23_P354855,6214,RS1,retinoschisin 1,6247.0,X,78,3702,0.02106969205834684,True,False
1051878,A_23_P148292,6214,RS1,retinoschisin 1,6247.0,X,1734,3702,0.4683954619124797,True,False
1051877,CUST_691_PI416261804,6215,RSC1A1,"regulatory solute carrier protein, family 1, member 1",6248.0,1,1932,3702,0.5218800648298217,True,True
1051876,A_23_P395534,6215,RSC1A1,"regulatory solute carrier protein, family 1, member 1",6248.0,1,3700,3702,0.9994597514856834,True,True
1051875,A_23_P138417,6218,RSU1,Ras suppressor protein 1,6251.0,10,3684,3702,0.9951377633711507,True,True
1051874,A_23_P149813,6218,RSU1,Ras suppressor protein 1,6251.0,10,75,3702,0.02025931928687196,True,False
1051873,A_23_P149812,6218,RSU1,Ras suppressor protein 1,6251.0,10,1291,3702,0.348730415991356,True,False
1051872,CUST_5679_PI416261804,6220,RTN2,reticulon 2,6253.0,19,3257,3702,0.8797947055645597,True,True
1051871,A_23_P89902,6220,RTN2,reticulon 2,6253.0,19,3630,3702,0.9805510534846029,True,True
1051870,A_23_P219176,6223,RXRA,"retinoid X receptor, alpha",6256.0,9,3650,3702,0.9859535386277688,True,True
1051869,A_23_P423197,6223,RXRA,"retinoid X receptor, alpha",6256.0,9,3700,3702,0.9994597514856834,True,True
1051868,CUST_12992_PI416261804,6224,RXRB,"retinoid X receptor, beta",6257.0,6,3029,3702,0.818206374932469,True,True
1051867,A_23_P59179,6224,RXRB,"retinoid X receptor, beta",6257.0,6,3522,3702,0.9513776337115073,True,True
1051866,CUST_13380_PI416261804,6225,RXRG,"retinoid X receptor, gamma",6258.0,1,250,3702,0.0675310642895732,True,False
1051865,A_23_P23292,6225,RXRG,"retinoid X receptor, gamma",6258.0,1,1489,3702,0.402215018908698,True,False
1051864,CUST_7815_PI416261804,6226,RYK,receptor-like tyrosine kinase,6259.0,3,3367,3702,0.9095083738519719,True,True
1051863,A_24_P229377,6226,RYK,receptor-like tyrosine kinase,6259.0,3,3443,3702,0.9300378173960021,True,True
1051862,CUST_14652_PI416261804,6229,RYR2,ryanodine receptor 2 (cardiac),6262.0,1,3570,3702,0.9643435980551054,True,True
1051861,A_23_P137797,6229,RYR2,ryanodine receptor 2 (cardiac),6262.0,1,3658,3702,0.9881145326850351,True,True
1051860,CUST_9927_PI416261804,6230,RYR3,ryanodine receptor 3,6263.0,15,3465,3702,0.9359805510534847,True,True
1051859,A_23_P94838,6230,RYR3,ryanodine receptor 3,6263.0,15,3691,3702,0.9970286331712588,True,True
1051858,CUST_14606_PI416261804,6238,S100A1,S100 calcium binding protein A1,6271.0,1,3656,3702,0.9875742841707186,True,True
1051857,A_23_P383227,6238,S100A1,S100 calcium binding protein A1,6271.0,1,3685,3702,0.995407887628309,True,True
1051856,CUST_15684_PI416261804,6240,S100A2,S100 calcium binding protein A2,6273.0,1,2081,3702,0.5621285791464073,True,True
1051855,A_23_P201706,6240,S100A2,S100 calcium binding protein A2,6273.0,1,3235,3702,0.8738519719070773,True,True
1051854,CUST_5035_PI416261804,6241,S100A3,S100 calcium binding protein A3,6274.0,1,11,3702,0.002971366828741221,True,False
1051853,A_23_P104073,6241,S100A3,S100 calcium binding protein A3,6274.0,1,478,3702,0.12911939492166397,True,False
1051852,CUST_1839_PI416261804,6243,S100A5,S100 calcium binding protein A5,6276.0,1,61,3702,0.016477579686655863,True,False
1051851,A_23_P115467,6243,S100A5,S100 calcium binding protein A5,6276.0,1,3698,3702,0.9989195029713668,True,True
1051850,A_23_P201711,6244,S100A6,S100 calcium binding protein A6,6277.0,1,3701,3702,0.9997298757428417,True,True
1051849,A_32_P2377,6244,S100A6,S100 calcium binding protein A6,6277.0,1,1795,3702,0.4848730415991356,True,False
1051848,CUST_83_PI416383280,6245,S100A7,S100 calcium binding protein A7,6278.0,1,174,3702,0.04700162074554295,True,False
1051847,A_23_P103310,6245,S100A7,S100 calcium binding protein A7,6278.0,1,1376,3702,0.3716909778498109,True,False
1051845,A_23_P434809,6246,S100A8,S100 calcium binding protein A8,6279.0,1,2076,3702,0.5607779578606159,True,True
1051844,A_32_P112452,6247,S100A9,S100 calcium binding protein A9,6280.0,1,87,3702,0.023500810372771474,True,False
1051843,A_23_P23048,6247,S100A9,S100 calcium binding protein A9,6280.0,1,316,3702,0.08535926526202053,True,False
1051842,A_32_P121234,6248,S100A10,S100 calcium binding protein A10,6281.0,1,183,3702,0.04943273905996758,True,False
1051841,A_23_P137984,6248,S100A10,S100 calcium binding protein A10,6281.0,1,3700,3702,0.9994597514856834,True,True
1051840,A_23_P126593,6249,S100A11,S100 calcium binding protein A11,6282.0,1,2737,3702,0.7393300918422474,True,True
1051839,A_23_P145863,6249,S100A11,S100 calcium binding protein A11,6282.0,1,3287,3702,0.8878984332793085,True,True
1051838,CUST_16942_PI416261804,6250,S100A12,S100 calcium binding protein A12,6283.0,1,12,3702,0.0032414910858995136,True,False
1051837,A_23_P74001,6250,S100A12,S100 calcium binding protein A12,6283.0,1,567,3702,0.15316045380875204,True,False
1051836,CUST_17042_PI416261804,6252,S100B,S100 calcium binding protein B,6285.0,21,3700,3702,0.9994597514856834,True,True
1051835,A_23_P143526,6252,S100B,S100 calcium binding protein B,6285.0,21,3700,3702,0.9994597514856834,True,True
1051834,CUST_14017_PI416261804,6253,S100P,S100 calcium binding protein P,6286.0,4,38,3702,0.010264721772015126,True,False
1051833,A_23_P58266,6253,S100P,S100 calcium binding protein P,6286.0,4,2265,3702,0.6118314424635333,True,True
1051832,CUST_14442_PI416261804,6255,SAA1,serum amyloid A1,6288.0,11,3701,3702,0.9997298757428417,True,True
1051831,CUST_851_PI416573500,6255,SAA1,serum amyloid A1,6288.0,11,120,3702,0.03241491085899514,True,False
1051830,A_24_P335092,6255,SAA1,serum amyloid A1,6288.0,11,22,3702,0.005942733657482442,True,False
1051829,A_23_P306203,6256,SAA2,serum amyloid A2,6289.0,11,2150,3702,0.5807671528903295,True,True
1051828,CUST_8504_PI416261804,6256,SAA2,serum amyloid A2,6289.0,11,3642,3702,0.9837925445705025,True,True
1051827,CUST_10715_PI416261804,6258,SAA4,"serum amyloid A4, constitutive",6291.0,11,30,3702,0.008103727714748784,True,False
1051826,A_23_P87238,6258,SAA4,"serum amyloid A4, constitutive",6291.0,11,22,3702,0.005942733657482442,True,False
1051825,CUST_8986_PI416261804,6259,VPS52,vacuolar protein sorting 52 homolog (S. cerevisiae),6293.0,6,3521,3702,0.951107509454349,True,True
1051824,A_23_P70583,6259,VPS52,vacuolar protein sorting 52 homolog (S. cerevisiae),6293.0,6,3456,3702,0.93354943273906,True,True
1051823,A_32_P164649,6260,SAFB,scaffold attachment factor B,6294.0,19,3700,3702,0.9994597514856834,True,True
1051822,A_23_P208446,6260,SAFB,scaffold attachment factor B,6294.0,19,3692,3702,0.9972987574284171,True,True
1051821,CUST_14866_PI416261804,6261,SAG,S-antigen; retina and pineal gland (arrestin),6295.0,2,160,3702,0.04321988114532685,True,False
1051820,A_23_P5853,6261,SAG,S-antigen; retina and pineal gland (arrestin),6295.0,2,483,3702,0.13047001620745544,True,False
1051819,A_24_P934800,6262,ACSM3,acyl-CoA synthetase medium-chain family member 3,6296.0,16,2673,3702,0.7220421393841167,True,True
1051818,CUST_12050_PI416261804,6263,SALL2,sal-like 2 (Drosophila),6297.0,14,197,3702,0.05321447866018368,True,False
1051817,A_23_P48585,6263,SALL2,sal-like 2 (Drosophila),6297.0,14,3700,3702,0.9994597514856834,True,True
1051816,CUST_7613_PI416261804,6266,MAPK12,mitogen-activated protein kinase 12,6300.0,22,397,3702,0.10723933009184225,True,False
1051815,A_23_P29347,6266,MAPK12,mitogen-activated protein kinase 12,6300.0,22,2759,3702,0.7452728254997298,True,True
1051814,CUST_7682_PI416261804,6267,SARS,seryl-tRNA synthetase,6301.0,1,3425,3702,0.9251755807671529,True,True
1051813,A_23_P126790,6267,SARS,seryl-tRNA synthetase,6301.0,1,3700,3702,0.9994597514856834,True,True
1051812,CUST_993_PI416261804,6268,TSPAN31,tetraspanin 31,6302.0,12,3540,3702,0.9562398703403565,True,True
1051811,A_23_P24987,6268,TSPAN31,tetraspanin 31,6302.0,12,3695,3702,0.998109130199892,True,True
1051810,A_24_P919727,6271,SBF1,SET binding factor 1,6305.0,22,3269,3702,0.8830361966504592,True,True
1051809,CUST_15646_PI416261804,6271,SBF1,SET binding factor 1,6305.0,22,2736,3702,0.7390599675850892,True,True
1051808,A_23_P109606,6271,SBF1,SET binding factor 1,6305.0,22,3645,3702,0.9846029173419774,True,True
1051807,CUST_14012_PI416261804,6277,ATXN2,ataxin 2,6311.0,12,3282,3702,0.8865478119935171,True,True
1052272,A_23_P26413,5902,RBL2,retinoblastoma-like 2 (p130),5934.0,16,3690,3702,0.9967585089141004,True,True
1052271,A_24_P416159,5902,RBL2,retinoblastoma-like 2 (p130),5934.0,16,3668,3702,0.990815775256618,True,True
1052270,CUST_6565_PI416261804,5903,RBM3,"RNA binding motif (RNP1, RRM) protein 3",5935.0,X,3560,3702,0.9616423554835224,True,True
1052269,A_23_P148308,5903,RBM3,"RNA binding motif (RNP1, RRM) protein 3",5935.0,X,3696,3702,0.9983792544570502,True,True
1052268,A_32_P24762,5903,RBM3,"RNA binding motif (RNP1, RRM) protein 3",5935.0,X,2883,3702,0.7787682333873582,True,True
1052267,CUST_11202_PI416261804,5904,RBM4,RNA binding motif protein 4,5936.0,11,3696,3702,0.9983792544570502,True,True
1052266,A_23_P13033,5904,RBM4,RNA binding motif protein 4,5936.0,11,3626,3702,0.9794705564559697,True,True
1052265,A_23_P431410,5905,RBMS1,"RNA binding motif, single stranded interacting protein 1",5937.0,2,3700,3702,0.9994597514856834,True,True
1052264,A_32_P315770,5905,RBMS1,"RNA binding motif, single stranded interacting protein 1",5937.0,2,109,3702,0.029443544030253916,True,False
1052263,CUST_3674_PI416261804,5907,RBMS2,"RNA binding motif, single stranded interacting protein 2",5939.0,12,3574,3702,0.9654240950837385,True,True
1052262,A_23_P425073,5907,RBMS2,"RNA binding motif, single stranded interacting protein 2",5939.0,12,3698,3702,0.9989195029713668,True,True
1052261,A_24_P400604,5908,RBMY1A1,"RNA binding motif protein, Y-linked, family 1, member A1",5940.0,Y,12,3702,0.0032414910858995136,True,False
1052260,A_24_P23641,5908,RBMY1A1,"RNA binding motif protein, Y-linked, family 1, member A1",5940.0,Y,252,3702,0.06807131280388978,True,False
1052259,A_23_P171397,5908,RBMY1A1,"RNA binding motif protein, Y-linked, family 1, member A1",5940.0,Y,17,3702,0.004592112371690978,True,False
1052258,CUST_15647_PI416261804,5916,RBP2,"retinol binding protein 2, cellular",5948.0,3,2137,3702,0.5772555375472718,True,True
1052257,A_23_P80491,5916,RBP2,"retinol binding protein 2, cellular",5948.0,3,35,3702,0.00945434900054025,True,False
1052256,CUST_14434_PI416261804,5917,RBP3,"retinol binding protein 3, interstitial",5949.0,10,13,3702,0.0035116153430578066,True,False
1052255,A_23_P324890,5917,RBP3,"retinol binding protein 3, interstitial",5949.0,10,36,3702,0.009724473257698542,True,False
1052254,A_23_P203299,5922,RCN1,"reticulocalbin 1, EF-hand calcium binding domain",5954.0,11,3674,3702,0.9924365207995678,True,True
1051806,A_23_P389907,6277,ATXN2,ataxin 2,6311.0,12,3702,3702,1.0,True,True
1051805,A_23_P55632,6282,SERPINB3,"serpin peptidase inhibitor, clade B (ovalbumin), member 3",6317.0,18,31,3702,0.008373851971907077,True,False
1051804,A_23_P502413,6283,SERPINB4,"serpin peptidase inhibitor, clade B (ovalbumin), member 4",6318.0,18,38,3702,0.010264721772015126,True,False
1051803,A_24_P626920,6284,SCD,stearoyl-CoA desaturase (delta-9-desaturase),6319.0,10,3684,3702,0.9951377633711507,True,True
1051802,A_24_P291044,6284,SCD,stearoyl-CoA desaturase (delta-9-desaturase),6319.0,10,765,3702,0.206645056726094,True,False
1051801,A_23_P63618,6284,SCD,stearoyl-CoA desaturase (delta-9-desaturase),6319.0,10,3700,3702,0.9994597514856834,True,True
1051800,A_32_P163858,6284,SCD,stearoyl-CoA desaturase (delta-9-desaturase),6319.0,10,3696,3702,0.9983792544570502,True,True
1051799,A_32_P231415,6284,SCD,stearoyl-CoA desaturase (delta-9-desaturase),6319.0,10,3696,3702,0.9983792544570502,True,True
1051798,CUST_2035_PI416261804,6285,CLEC11A,"C-type lectin domain family 11, member A",6320.0,19,544,3702,0.1469475958941113,True,False
