gene_symbol,number_of_available_probes,number_of_reliable_probes,best_detection_rate
CUST_3629_PI416261804,1,0,0.032144786601836846
CUST_3631_PI416261804,1,0,0.0010804970286331713
CUST_3632_PI416261804,1,0,0.09481361426256078
CUST_3664_PI416261804,1,0,0.011615343057806591
CUST_3687_PI416261804,1,0,0.0021609940572663426
CUST_3726_PI416261804,1,0,0.004051863857374392
CUST_3730_PI416261804,1,0,0.28498109130199895
CUST_3731_PI416261804,2,0,0.20097244732576985
CUST_3739_PI416261804,1,0,0.016747703943814155
CUST_3740_PI416261804,1,0,0.02971366828741221
CUST_3746_PI416261804,1,0,0.26445164775796864
CUST_3769_PI416261804,1,0,0.3479200432198811
CUST_3794_PI416261804,1,0,0.27633711507293357
CUST_3836_PI416261804,1,0,0.015937331172339277
CUST_3837_PI416261804,1,0,0.021339816315505133
CUST_3844_PI416261804,1,0,0.00945434900054025
CUST_3845_PI416261804,1,0,0.3981631550513236
CUST_3880_PI416261804,1,0,0.3765532144786602
CUST_3885_PI416261804,1,0,0.44948676391139925
CUST_3894_PI416261804,1,0,0.3006482982171799
CUST_3900_PI416261804,1,0,0.041329011345218804
CUST_3935_PI416261804,1,0,0.048892490545651
CUST_3976_PI416261804,1,0,0.020529443544030253
CUST_3988_PI416261804,1,0,0.1693679092382496
CUST_39_PI417507815,1,0,0.0032414910858995136
CUST_3_PI416573500,1,0,0.01431658562938952
CUST_4010_PI416261804,1,0,0.005132360886007563
CUST_4017_PI416261804,2,0,0.0189086980010805
CUST_4066_PI416261804,1,0,0.025391680172879523
CUST_4083_PI416261804,1,0,0.028363047001620744
CUST_4094_PI416261804,1,0,0.06131820637493247
CUST_4122_PI416261804,1,0,0.036736898973527825
CUST_4140_PI416261804,1,0,0.004321988114532685
CUST_4144_PI416261804,1,0,0.008103727714748784
CUST_4148_PI416261804,1,0,0.00675310642895732
CUST_4149_PI416261804,2,0,0.03268503511615343
CUST_4204_PI416261804,1,0,0.0010804970286331713
CUST_4207_PI416261804,1,0,0.35980551053484605
CUST_4210_PI416261804,1,0,0.1469475958941113
CUST_4217_PI416261804,1,0,0.4138303619665046
CUST_4231_PI416261804,1,0,0.2036736898973528
CUST_4242_PI416261804,1,0,0.008914100486223663
CUST_4245_PI416261804,1,0,0.03727714748784441
CUST_4257_PI416261804,1,0,0.14802809292274446
CUST_4272_PI416261804,1,0,0.40707725553754726
CUST_4274_PI416261804,1,0,0.005132360886007563
CUST_4304_PI416261804,1,0,0.004592112371690978
CUST_4310_PI416261804,1,0,0.001350621285791464
CUST_4314_PI416261804,1,0,0.3749324689357104
CUST_4316_PI416261804,1,0,0.005942733657482442
CUST_4323_PI416261804,1,0,0.44624527282549975
CUST_4338_PI416261804,1,0,0.2839005942733657
CUST_4341_PI416261804,1,0,0.07617504051863858
CUST_4358_PI416261804,1,0,0.004862236628849271
CUST_4368_PI416261804,1,0,0.09157212317666126
CUST_4393_PI416261804,1,0,0.039978390059427334
CUST_4399_PI416261804,1,0,0.0024311183144246355
CUST_4410_PI416261804,1,0,0.14073473797947056
CUST_4411_PI416261804,1,0,0.005402485143165856
CUST_4427_PI416261804,1,0,0.01917882225823879
CUST_4432_PI416261804,1,0,0.009994597514856833
CUST_4440_PI416261804,1,0,0.03403565640194489
CUST_444_PI416408490,1,0,0.005132360886007563
CUST_4462_PI416261804,1,0,0.12209616423554835
CUST_4463_PI416261804,1,0,0.31685575364667745
CUST_4465_PI416261804,1,0,0.0032414910858995136
CUST_4466_PI416261804,1,0,0.011615343057806591
CUST_446_PI417507815,1,0,0.004051863857374392
CUST_4484_PI416261804,1,0,0.07671528903295516
CUST_4505_PI416261804,1,0,0.0032414910858995136
CUST_4508_PI416261804,1,0,0.12533765532144786
CUST_4511_PI416261804,1,0,0.0715829281469476
CUST_4514_PI416261804,1,0,0.011615343057806591
CUST_4517_PI416261804,1,0,0.005402485143165856
CUST_4518_PI416261804,1,0,0.020799567801188548
CUST_4551_PI416261804,1,0,0.04808211777417612
CUST_4590_PI416261804,1,0,0.09994597514856834
CUST_4592_PI416261804,1,0,0.41572123176661263
CUST_4594_PI416261804,1,0,0.024581307401404646
CUST_4608_PI416261804,1,0,0.0035116153430578066
CUST_4611_PI416261804,1,0,0.03970826580226904
CUST_4620_PI416261804,1,0,0.024311183144246355
CUST_462_PI417507815,1,0,0.26958400864397625
CUST_4636_PI416261804,1,0,0.03538627768773636
CUST_468_PI417507815,1,0,0.10426796326310103
CUST_490_PI416566444,1,0,0.00864397622906537
CUST_4_PI417507815,1,0,0.006482982171799027
CUST_5144_PI416261804,1,0,0.11453268503511616
CUST_524_PI417507815,1,0,0.005942733657482442
CUST_527_PI417507815,1,0,0.09535386277687737
CUST_549_PI417507815,1,0,0.08265802269043761
CUST_558_PI416408490,1,0,0.21907077255537546
CUST_566_PI417507815,1,0,0.005942733657482442
CUST_573_PI417507815,1,0,0.01053484602917342
CUST_577_PI417507815,2,0,0.12533765532144786
CUST_598_PI417507815,1,0,0.10399783900594273
CUST_5_PI417511553,1,0,0.3649378714208536
CUST_617_PI417507815,1,0,0.08914100486223663
CUST_619_PI417507815,1,0,0.01242571582928147
CUST_633_PI417507815,1,0,0.0024311183144246355
CUST_639_PI417507815,1,0,0.09292274446245273
CUST_647_PI417507815,1,0,0.20475418692598596
CUST_650_PI417507815,1,0,0.0018908698001080498
CUST_657_PI417507815,1,0,0.1388438681793625
CUST_68_PI417507815,1,0,0.052133981631550516
CUST_7392_PI416261804,1,0,0.16531604538087522
CUST_8732_PI416261804,1,0,0.06131820637493247
CUST_881_PI416573500,1,0,0.014856834143706105
CUST_88_PI417507815,1,0,0.4551593733117234
CUST_8_PI417507815,1,0,0.05780659103187466
CWH43,2,0,0.00864397622906537
CXCL1,2,0,0.48973527822798485
CXCL10,2,0,0.00675310642895732
CXCL11,2,0,0.14937871420853593
CXCL13,2,0,0.1050783360345759
CXCL17,2,0,0.2701242571582928
CXCL9,2,0,0.10994057266342518
CXCR2P1,1,0,0.052133981631550516
CXCR5,2,0,0.05942733657482442
CXCR6,2,0,0.0035116153430578066
CXORF21,2,0,0.4365207995678012
CXORF22,2,0,0.032144786601836846
CXORF24,1,0,0.09211237169097786
CXORF27,2,0,0.01620745542949757
CXORF30,2,0,0.09184224743381955
CXORF41,2,0,0.01728795245813074
CXORF48,3,0,0.1728795245813074
CXORF51A,3,0,0.024581307401404646
CXORF58,2,0,0.004321988114532685
CXORF59,2,0,0.1350621285791464
CXORF61,3,0,0.014046461372231226
CXORF64,2,0,0.03565640194489465
CXORF65,2,0,0.03430578065910319
CXORF66,2,0,0.01053484602917342
CYAT1,1,0,0.08725013506212857
CYB5RL,2,0,0.052133981631550516
CYLC1,2,0,0.04349000540248514
CYLC2,2,0,0.007563479200432199
CYP11B2,2,0,0.09697460831982713
CYP19A1,2,0,0.07374392220421394
CYP1A1,2,0,0.2801188546731497
CYP24A1,2,0,0.22447325769854132
CYP27B1,2,0,0.01350621285791464
CYP27C1,2,0,0.09481361426256078
CYP2A6,2,0,0.04781199351701783
CYP2A7,3,0,0.007293354943273906
CYP2C18,1,0,0.06455969746083198
CYP2C19,2,0,0.027552674230145867
CYP2C8,2,0,0.29740680713128037
CYP2C9,1,0,0.001350621285791464
CYP2F1,2,0,0.15694219340896812
CYP2S1,2,0,0.2706645056726094
CYP39A1,3,0,0.37304159913560236
CYP3A4,2,0,0.17855213398163156
CYP3A5,2,0,0.04700162074554295
CYP3A7,2,0,0.24203133441383037
CYP4A22,1,0,0.02025931928687196
CYP4F11,2,0,0.4586709886547812
CYP4F12,3,0,0.4543490005402485
CYP4F22,2,0,0.011345218800648298
CYP4F24P,1,0,0.010804970286331712
CYP4F29P,1,0,0.27606699081577524
CYP4F30P,1,0,0.022420313344138302
CYP4F35P,1,0,0.4913560237709346
CYP4Z2P,2,0,0.05321447866018368
CYP7A1,2,0,0.10426796326310103
CYP8B1,2,0,0.0037817396002160996
CYSLTR2,2,0,0.08752025931928688
CYTIP,2,0,0.3722312263641275
DAND5,2,0,0.40329551593733115
DAO,2,0,0.45786061588330634
DAOA,2,0,0.0024311183144246355
DAPP1,2,0,0.10021609940572664
DAZ1,3,0,0.023500810372771474
DAZ2,1,0,0.016477579686655863
DAZL,2,0,0.009724473257698542
DBH,3,0,0.4484062668827661
DCAF4L2,2,0,0.48271204754186925
DCDC2,2,0,0.19719070772555375
DCHS2,5,0,0.39384116693679094
DCLK3,2,0,0.4165316045380875
DCST1,3,0,0.12128579146407348
DDI1,2,0,0.007293354943273906
DDO,3,0,0.4848730415991356
DDX4,2,0,0.15964343598055106
DDX43,2,0,0.3725013506212858
DDX53,2,0,0.01242571582928147
DEC1,2,0,0.010264721772015126
DEFA3,2,0,0.3711507293354943
DEFA4,2,0,0.026202052944354404
DEFA5,2,0,0.08995137763371151
DEFA6,2,0,0.019719070772555376
DEFB103B,3,0,0.18260399783900594
DEFB105A,2,0,0.005942733657482442
DEFB106A,2,0,0.037817396002161
DEFB107B,2,0,0.009724473257698542
DEFB108B,2,0,0.005132360886007563
DEFB111,4,0,0.01728795245813074
DEFB112,2,0,0.010264721772015126
DEFB113,2,0,0.007293354943273906
DEFB114,2,0,0.018638573743922204
DEFB116,2,0,0.011075094543490005
DEFB119,4,0,0.012965964343598054
DEFB121,2,0,0.29119394921663966
DEFB125,2,0,0.012965964343598054
DEFB126,2,0,0.007833603457590491
DEFB127,2,0,0.002701242571582928
DEFB128,2,0,0.10967044840626688
DEFB129,2,0,0.07644516477579687
DEFB134,2,0,0.009184224743381956
DEFB137,2,0,0.02025931928687196
DEFT1P2,1,0,0.004051863857374392
DEPDC1B,3,0,0.13722312263641276
DEPDC4,2,0,0.26823338735818475
DGAT2L6,2,0,0.019719070772555376
DGKK,2,0,0.1012965964343598
DHRS4L2,1,0,0.18611561318206374
DHRS7C,2,0,0.21258779038357645
DIO1,4,0,0.012155591572123177
DKFZP434A062,2,0,0.25040518638573744
DKFZP434H168,2,0,0.021339816315505133
DKFZP434I0714,2,0,0.4430037817396002
DKFZP434L192,2,0,0.06239870340356564
DKFZP566H0824,3,0,0.01350621285791464
DKFZP779L1853,1,0,0.017828200972447326
DKK1,2,0,0.4286871961102107
DKK2,2,0,0.3984332793084819
DLEU2,1,0,0.007563479200432199
DLEU7,2,0,0.36601836844948676
DLGAP5,3,0,0.012965964343598054
DLL4,2,0,0.13019989195029713
DLX3,2,0,0.457590491626148
DLX5,2,0,0.33630470016207453
DLX6,2,0,0.19692058346839547
DMBX1,2,0,0.06239870340356564
DMC1,2,0,0.15883306320907617
DMP1,2,0,0.02701242571582928
DMRT1,2,0,0.17909238249594814
DMRT3,3,0,0.35764451647757967
DMRTB1,2,0,0.008373851971907077
DNAH10,2,0,0.3511615343057807
DNAH17,2,0,0.4883846569421934
DNAH3,2,0,0.09967585089141005
DNAH6,4,0,0.4189627228525122
DNAH8,2,0,0.05888708806050783
DNAI1,2,0,0.09238249594813615
DNAI2,2,0,0.0904916261480281
DNAJB3,3,0,0.012155591572123177
DNAJB8,2,0,0.028092922744462453
DNAJC5B,2,0,0.015126958400864398
DNASE1L3,2,0,0.11129119394921665
DNASE2B,3,0,0.041058887088060506
DND1P1,2,0,0.49054565099945974
DNM1P35,1,0,0.019719070772555376
DNMT3L,2,0,0.005942733657482442
DNTT,2,0,0.011345218800648298
DOC2GP,2,0,0.04997298757428417
DOCK2,2,0,0.031334413830361965
DOK2,2,0,0.3762830902215019
DPCR1,2,0,0.032144786601836846
DPEP1,2,0,0.4916261480280929
DPEP2,2,0,0.1874662344678552
DPP4,2,0,0.2706645056726094
DPP9,2,0,0.40545650999459754
DPPA2,2,0,0.04781199351701783
DPPA3,1,0,0.009184224743381956
DPPA3P2,2,0,0.019719070772555376
DPPA4,2,0,0.011615343057806591
DPPA5,3,0,0.05564559697460832
DPYS,2,0,0.45623987034035657
DQX1,2,0,0.3079416531604538
DRD3,7,0,0.4808211777417612
DRGX,2,0,0.05969746083198271
DSC1,2,0,0.047271745002701246
DSC2,2,0,0.32063749324689356
DSC3,2,0,0.019448946515397084
DSCR4,2,0,0.1091301998919503
DSCR8,3,0,0.037007023230686116
DSG1,3,0,0.022420313344138302
DSG2,2,0,0.014046461372231226
DSG3,2,0,0.018638573743922204
DSG4,3,0,0.01053484602917342
DSPP,2,0,0.013776337115072933
DTHD1,2,0,0.011885467314964884
DTL,2,0,0.07023230686115613
DUOX1,2,0,0.036196650459211235
DUOX2,2,0,0.02215018908698001
DUOXA1,2,0,0.36142625607779577
DUOXA2,2,0,0.3003781739600216
DUPD1,2,0,0.010264721772015126
DUSP13,2,0,0.31523500810372773
DUSP21,2,0,0.007563479200432199
DUSP27,2,0,0.46947595894111294
DUX3,2,0,0.017017828200972446
DUX4L9,2,0,0.4829821717990275
DUX5,1,0,0.011075094543490005
DUXA,2,0,0.07023230686115613
DYDC1,2,0,0.031064289573203674
DYSFIP1,2,0,0.32063749324689356
DZIP1L,2,0,0.13317125877903835
E2F2,2,0,0.16288492706645058
E2F7,2,0,0.09562398703403566
E2F8,2,0,0.004321988114532685
EBF2,2,0,0.027282549972987576
EBF3,3,0,0.20907617504051865
ECEL1P2,1,0,0.020799567801188548
ECH1,1,0,0.04781199351701783
EDA2R,2,0,0.02971366828741221
EDAR,2,0,0.012965964343598054
EDN2,2,0,0.02863317125877904
EFCAB4B,4,0,0.16639654240950838
EFCAB5,4,0,0.4103187466234468
EFCAB8,2,0,0.004592112371690978
EFNA2,2,0,0.09211237169097786
EGF,3,0,0.29902755267423015
EGFL6,2,0,0.4459751485683414
EGFLAM,2,0,0.4916261480280929
EHF,2,0,0.4921663965424095
EHHADH,2,0,0.08157752566180443
ELF3,2,0,0.01350621285791464
ELF5,2,0,0.020529443544030253
ELK3,2,0,0.2179902755267423
ELMOD2,2,0,0.0713128038897893
ELOVL3,2,0,0.32144786601836844
ELSPBP1,2,0,0.014046461372231226
EMILIN3,1,0,0.09832522960561858
EMR1,2,0,0.010264721772015126
EMR2,2,0,0.2215018908698001
EMR3,2,0,0.027282549972987576
EN1,2,0,0.12344678552133982
ENAM,2,0,0.005672609400324149
ENPEP,2,0,0.013776337115072933
ENPP3,2,0,0.10453808752025932
ENSAP3,2,0,0.4538087520259319
ENTHD1,2,0,0.02485143165856294
ENTPD1,2,0,0.4848730415991356
ENTPD8,1,0,0.029983792544570502
EOMES,2,0,0.09913560237709346
EP400NL,1,0,0.2947055645596975
EPAG,1,0,0.02377093462992977
EPB42,2,0,0.0940032414910859
EPGN,2,0,0.008914100486223663
EPHA2,2,0,0.01350621285791464
EPHB4,2,0,0.43841166936790926
EPO,2,0,0.01917882225823879
EPPK1,2,0,0.2909238249594814
EPS8L1,2,0,0.3619665045921124
EPS8L3,2,0,0.03835764451647758
EPX,2,0,0.00945434900054025
EPYC,2,0,0.004592112371690978
ERAF,2,0,0.010804970286331712
ERCC6L,2,0,0.021609940572663425
EREG,2,0,0.02485143165856294
ERMAP,2,0,0.1428957320367369
ERN1,2,0,0.04862236628849271
ERP27,2,0,0.007563479200432199
ERVMER34-1,1,0,0.03727714748784441
ERVWE1,3,0,0.2036736898973528
ESCO2,3,0,0.024581307401404646
ESR2,2,0,0.04294975688816856
ESRP1,2,0,0.017828200972447326
ESX1,2,0,0.01539708265802269
ETNK2,2,0,0.1690977849810913
ETV3L,2,0,0.006482982171799027
ETV4,2,0,0.08698001080497028
ETV7,2,0,0.08562938951917883
EVC,2,0,0.10372771474878444
EVC2,2,0,0.020529443544030253
EVX2,1,0,0.01431658562938952
EXD1,1,0,0.23203673689897353
EXO1,2,0,0.11318206374932469
EYS,3,0,0.009184224743381956
F11,2,0,0.4829821717990275
F13B,2,0,0.015667206915180983
F2,2,0,0.1085899513776337
F2RL2,2,0,0.17585089141004862
F2RL3,3,0,0.4932468935710427
F5,2,0,0.3897893030794165
F9,2,0,0.10561858454889249
FABP12,2,0,0.007833603457590491
FABP2,2,0,0.007023230686115613
FABP4,2,0,0.3149648838465694
FABP9,2,0,0.018368449486763912
FAIM3,1,0,0.3527822798487304
FAM110C,2,0,0.39681253376553216
FAM111B,2,0,0.005132360886007563
FAM112A,3,0,0.006212857914640735
FAM124B,2,0,0.3465694219340897
FAM129C,3,0,0.16342517558076716
FAM12A,2,0,0.34521880064829824
FAM12B,2,0,0.004592112371690978
FAM151A,2,0,0.17936250675310642
FAM154A,3,0,0.0451107509454349
FAM166B,2,0,0.01917882225823879
FAM169B,2,0,0.005942733657482442
FAM170A,2,0,0.019989195029713667
FAM175A,3,0,0.47568881685575365
FAM176A,2,0,0.009994597514856833
FAM177B,2,0,0.01431658562938952
FAM183A,2,0,0.17423014586709887
FAM186A,2,0,0.004321988114532685
FAM188B2,1,0,0.017017828200972446
FAM197Y2P,1,0,0.01755807671528903
FAM197Y3,1,0,0.006482982171799027
FAM197Y9,1,0,0.0008103727714748784
FAM19A3,2,0,0.12560777957860617
FAM201B,3,0,0.46947595894111294
FAM205B,1,0,0.009184224743381956
FAM205CP,2,0,0.008914100486223663
FAM223A,2,0,0.018098325229605618
FAM22D,2,0,0.08481901674770394
FAM22E,5,0,0.364397622906537
FAM22F,1,0,0.0823878984332793
FAM22G,1,0,0.02025931928687196
FAM23A,2,0,0.044840626688276604
FAM24A,2,0,0.13668287412209618
FAM25C,1,0,0.25742841707185304
FAM26D,2,0,0.01350621285791464
FAM26E,2,0,0.02377093462992977
FAM27L,1,0,0.17585089141004862
FAM38A,1,0,0.04430037817396002
FAM3D,2,0,0.34467855213398163
FAM41AY2,1,0,0.0451107509454349
FAM41C,1,0,0.027282549972987576
FAM46B,2,0,0.05672609400324149
FAM46C,2,0,0.01539708265802269
FAM46D,2,0,0.004051863857374392
FAM47A,2,0,0.008914100486223663
FAM47B,2,0,0.007833603457590491
FAM48B1,3,0,0.16531604538087522
FAM48B2,1,0,0.007833603457590491
FAM53A,2,0,0.0823878984332793
FAM54A,2,0,0.08184764991896272
FAM55A,2,0,0.08400864397622906
FAM55B,3,0,0.01431658562938952
FAM55D,3,0,0.018368449486763912
FAM64A,2,0,0.49513776337115073
FAM71A,2,0,0.023500810372771474
FAM71B,2,0,0.020529443544030253
FAM71C,2,0,0.004862236628849271
FAM71E2,2,0,0.012695840086439762
FAM74A1,2,0,0.1050783360345759
FAM74A2,1,0,0.025391680172879523
FAM74A3,1,0,0.014856834143706105
FAM74A4,1,0,0.036736898973527825
FAM75A2,4,0,0.320097244732577
FAM75A3,1,0,0.02971366828741221
FAM75A4,1,0,0.22798487304159915
FAM75C1,1,0,0.17125877903835765
FAM75D3,2,0,0.026202052944354404
FAM75D5,1,0,0.004862236628849271
FAM81B,2,0,0.09913560237709346
FAM83A,3,0,0.04754186925985954
FAM83B,2,0,0.007833603457590491
FAM83C,2,0,0.012965964343598054
FAM83D,2,0,0.29956780118854676
FAM83F,2,0,0.02782279848730416
FAM83G,2,0,0.024581307401404646
FAM92B,2,0,0.12587790383576444
FAM95B1,1,0,0.24743381955699623
FAM9A,2,0,0.011885467314964884
FAM9C,2,0,0.04700162074554295
FASLG,2,0,0.012155591572123177
FAT2,2,0,0.37385197190707725
FAT4,2,0,0.21123716909778498
FATE1,2,0,0.05753646677471637
FBN2,3,0,0.013236088600756347
FBP1,2,0,0.43706104808211776
FBP2,2,0,0.019448946515397084
FBXL13,1,0,0.3041599135602377
FBXL19-AS1,2,0,0.3268503511615343
FBXL21,2,0,0.12614802809292275
FBXO39,2,0,0.0016207455429497568
FBXO43,2,0,0.13695299837925445
FBXO47,2,0,0.005942733657482442
FBXW10,4,0,0.4119394921663965
FBXW12,2,0,0.4481361426256078
FBXW8,2,0,0.3038897893030794
FCAMR,3,0,0.3460291734197731
FCAR,3,0,0.025121555915721232
FCER1A,2,0,0.06131820637493247
FCGR2B,2,0,0.13749324689357104
FCGR3B,1,0,0.47866018368449487
FCN1,3,0,0.48352242031334414
FCN2,2,0,0.04700162074554295
FCRL1,2,0,0.04457050243111831
FCRL2,2,0,0.05861696380334954
FCRL3,2,0,0.005672609400324149
FCRL4,3,0,0.014856834143706105
FCRL5,2,0,0.10480821177741761
FCRL6,2,0,0.06942193408968125
FCRLA,2,0,0.1012965964343598
FDPSL2A,1,0,0.008914100486223663
FDXACB1,2,0,0.08184764991896272
FER1L5,4,0,0.11534305780659103
FER1L6,2,0,0.005672609400324149
FER1L6-AS2,1,0,0.0189086980010805
FERD3L,2,0,0.48271204754186925
FERMT3,2,0,0.19962182603997838
FETUB,2,0,0.06131820637493247
FEV,2,0,0.10994057266342518
FEZF1,2,0,0.18584548892490546
FFAR2,2,0,0.09130199891950297
FGA,4,0,0.07050243111831442
FGB,2,0,0.01917882225823879
FGF10,2,0,0.06726094003241491
FGF11,2,0,0.02106969205834684
FGF16,2,0,0.045650999459751485
FGF19,2,0,0.006482982171799027
FGF20,2,0,0.32982171799027554
FGF21,2,0,0.06050783360345759
FGF22,2,0,0.47271745002701243
FGF23,2,0,0.1728795245813074
FGF4,2,0,0.10561858454889249
FGF5,3,0,0.23176661264181522
FGF6,2,0,0.19881145326850352
FGFBP1,2,0,0.061048082117774176
FGFBP2,2,0,0.2098865478119935
FGG,1,0,0.023230686115613183
FGL1,2,0,0.47028633171258777
FHAD1,3,0,0.16639654240950838
FHDC1,2,0,0.381955699621826
FIGLA,2,0,0.025661804430037818
FKBP6,3,0,0.08860075634792004
FKSG29,1,0,0.01350621285791464
FLG,3,0,0.04835224203133441
FLG2,2,0,0.015937331172339277
FLJ13744,1,0,0.00864397622906537
FLJ20518,2,0,0.02106969205834684
FLJ25758,3,0,0.004051863857374392
FLJ27352,1,0,0.005132360886007563
FLJ30679,2,0,0.006212857914640735
FLJ31715,1,0,0.004862236628849271
FLJ32154,2,0,0.04835224203133441
FLJ32742,1,0,0.004862236628849271
FLJ34521,1,0,0.023230686115613183
FLJ35934,3,0,0.1461372231226364
FLJ36000,2,0,0.005132360886007563
FLJ37201,2,0,0.18638573743922204
FLJ37396,2,0,0.014856834143706105
FLJ38576,1,0,0.36601836844948676
FLJ38668,1,0,0.20907617504051865
FLJ40292,2,0,0.24743381955699623
FLJ40453,1,0,0.006212857914640735
FLJ40536,1,0,0.0021609940572663426
FLJ40712,1,0,0.032955159373311727
FLJ41350,1,0,0.08103727714748785
FLJ45079,2,0,0.11345218800648298
FLJ45248,1,0,0.05564559697460832
FLJ45482,2,0,0.0788762830902215
FLJ45513,1,0,0.1615343057806591
FLJ90680,2,0,0.005132360886007563
FLVCR2,2,0,0.011345218800648298
FMO1,2,0,0.4743381955699622
FMO3,2,0,0.1836844948676391
FMO4,2,0,0.3927606699081578
FMO9P,2,0,0.02782279848730416
FMR1NB,2,0,0.09751485683414371
FNDC1,2,0,0.10886007563479201
FNDC7,2,0,0.010804970286331712
FNDC8,2,0,0.0037817396002160996
FOLR3,1,0,0.031604538087520256
FOXA1,2,0,0.05456509994597515
FOXB2,2,0,0.09076175040518639
FOXD2,2,0,0.43165856293895194
FOXD4,1,0,0.34467855213398163
FOXI2,2,0,0.021339816315505133
FOXJ1,2,0,0.3633171258779038
FOXM1,2,0,0.06455969746083198
FOXN1,2,0,0.1431658562938952
FOXN4,2,0,0.12965964343598055
FOXP3,2,0,0.010804970286331712
FOXR2,2,0,0.020529443544030253
FPR3,2,0,0.018638573743922204
FREM2,2,0,0.35467314964883845
FRG2,5,0,0.015937331172339277
FRG2C,1,0,0.42787682333873583
FRMD7,2,0,0.01242571582928147
FRMPD1,2,0,0.3935710426796326
FRRS1,2,0,0.01242571582928147
FSCB,2,0,0.21663965424095083
FSCN3,2,0,0.10210696920583469
FSD2,2,0,0.24662344678552134
FSHB,3,0,0.03970826580226904
FSHR,3,0,0.009724473257698542
FSIP2,2,0,0.04862236628849271
FST,2,0,0.3217179902755267
FTH1P14,2,0,0.2547271745002701
FTLP17,1,0,0.008103727714748784
FUT2,2,0,0.15262020529443543
FXYD3,3,0,0.17450027012425715
G6PC2,2,0,0.025661804430037818
GAB3,2,0,0.1307401404646137
GABRA6,3,0,0.1580226904376013
GABRP,3,0,0.45002701242571586
GABRQ,3,0,0.2071853052404106
GABRR1,3,0,0.18260399783900594
GABRR2,2,0,0.01053484602917342
GABRR3,2,0,0.15586169638033495
GADL1,2,0,0.04808211777417612
GAFA2,1,0,0.0037817396002160996
GAFA3,2,0,0.04997298757428417
GAGE10,1,0,0.01242571582928147
GAGE12G,1,0,0.008373851971907077
GAGE12J,1,0,0.031064289573203674
GAGE2C,2,0,0.010804970286331712
GAGE3,1,0,0.005942733657482442
GAGE4,1,0,0.011615343057806591
GAGE6,1,0,0.014046461372231226
GAL3ST2,2,0,0.06645056726094004
GALNT4,2,0,0.2525661804430038
GALNT8,2,0,0.0564559697460832
GALNTL6,3,0,0.30199891950297136
GALR2,3,0,0.49648838465694217
GAPT,2,0,0.041329011345218804
GAS2L2,2,0,0.26445164775796864
GAS2L3,2,0,0.2485143165856294
GATA1,2,0,0.1507293354943274
GATA2,2,0,0.20043219881145327
GATA3,2,0,0.25877903835764454
GATA4,2,0,0.06239870340356564
GATA5,2,0,0.03835764451647758
GATA6,2,0,0.30226904376012964
GBA3,3,0,0.35764451647757967
GBGT1,2,0,0.41788222582387896
GBP1,2,0,0.3500810372771475
GBP5,2,0,0.13722312263641276
GBP6,1,0,0.14424635332252836
GBP7,2,0,0.23176661264181522
GBX1,2,0,0.048892490545651
GBX2,2,0,0.21528903295515936
GC,2,0,0.011615343057806591
GCET2,2,0,0.02377093462992977
GCG,2,0,0.011615343057806591
GCGR,2,0,0.13614262560777957
GCH1,5,0,0.35467314964883845
GCKR,2,0,0.0791464073473798
GCM2,2,0,0.06347920043219882
GCNT2,1,0,0.08265802269043761
GCNT3,2,0,0.046461372231226365
GCNT7,2,0,0.023500810372771474
GCOM1,2,0,0.364397622906537
GDF2,2,0,0.060237709346299295
GDF3,2,0,0.015667206915180983
GDF6,2,0,0.2685035116153431
GDF9,2,0,0.009184224743381956
GDPD4,2,0,0.08049702863317126
GFI1,3,0,0.012965964343598054
GFI1B,2,0,0.2714748784440843
GHRH,2,0,0.17909238249594814
GHRLOS2,2,0,0.4662344678552134
GIF,2,0,0.01539708265802269
GINS1,2,0,0.28903295515937333
GINS4,2,0,0.10642895732036736
